====== Unix Operating System Level, Disk Use, and Application by Model ======

Prepared on Mon Jun 22 01:00:00 CDT 2015 Total Unix Servers => 210


<html>
<head>
<script type=text/javascript src=https://www.google.com/jsapi></script>
<script type=text/javascript>
google.load('visualization', '1.0', {'packages':['corechart']});
google.setOnLoadCallback(drawChart);
function drawChart() {
var data = new google.visualization.DataTable();
data.addColumn('string', 'Usage');
data.addColumn('number', 'Terabytes');
data.addRows([
['AIX 5.3 Unsupported', 7],
['AIX 6.1 Supported', 24],
['AIX 7.1 Supported', 124],
['HPUX', 2],
['RedHat 5', 1],
['RedHat 6', 14],
['SuSE', 1],
['VIOS Supported', 37],
['Solaris', 0],
['Other Unix', 1]
]);
var options = {'title':'OS Levels',
'width':800,
'height':600,
colors:['#FF0000', '#33FF99', '#33CC33', '#6600FF', '#3333FF', '#3366FF', '#33FFFF', '#669933', '#FFFF33', '#FF00CC']};
var chart = new google.visualization.PieChart(document.getElementById('chart_div'));
chart.draw(data, options);
}
</script>
</head>
<body>
<!--Div that will hold the pie chart-->
<div id=chart_div></div>
</body>
</html>

^Server Name^OS^Operating System Level^Netbios/Firmware ^Allocated^Free^Used^% Free^Model^Serial/Part Number^Type^MHz^# Proc^Memory^OV Rel^Function^App^Description^Location^HMC^Public IP^Mac Address^Private IP^Fibre WWN^
|qgscdb01|AIX|7100-03-02-1412|AM780_068|938|278|660|29%| IBM,9179-MHB|06E6B85| PowerPC_POWER7| 3864 MHz|2| 20480 MB|11.05.005|Test Q/A|EWM SAP Oracle DB Server QSC, Central Instance, Application Server|EWM SAP Oracle DB Server,Central Instance, Application Server|Lincolnshire| tgprhmc5 tgprhmc6|10.0.48.130|f2.e8.1.b7.c.2| N/A|No Fibre |
|tsqa1d01|AIX|7100-02-01-1245|AM780_068|1282|439|843|34%| IBM,9179-MHB|06E6B85| PowerPC_POWER7| 3864 MHz|2| 20480 MB|11.05.005|Test Q/A|SAP SRM QSR, Oracle DB Server,Titan|SRM DB Server, Titan|Lincolnshire| tgprhmc5 tgprhmc6|10.32.6.81|f2.e8.2.46.b6.2| N/A|No Fibre |
|pafodb01|AIX|7100-03-02-1412|AM780_068|358|228|130|63%| IBM,9179-MHB|06E6B85| PowerPC_POWER7| 3864 MHz|2| 26624 MB|11.05.005|Production|Oracle Forms, Oracle DB Serever|Oracle Forms Oracle DB Server|Lincolnshire| tgprhmc5 tgprhmc6|10.0.48.70|f2.e8.f.b7.67.2| N/A|No Fibre |
|dahrdb01|AIX|5300-12-01-1016|AM780_068|131|75|56|56%| IBM,9179-MHB|06E6B85| PowerPC_POWER7| 3864 MHz|2| 6144 MB|11.05.005|Development|OLD NA HR Oracle DB Server CTB|CTB/NA HR Development  DB Server-to be dcommed after Global HR migration|Lincolnshire| 10.32.10.55 10.32.10.56|10.0.48.163|f2.e8.c.21.44.2| N/A|No Fibre |
|deerap99|AIX|7100-03-04-1441|AM780_068|105|80|25|75%| IBM,9179-MHB|06E6B85| PowerPC_POWER7| 3864 MHz|2| 6144 MB|11.05.005|Development|SAP C11 Central Instance|C11 CI App Server-Primary (Active/Pasive Cluster with deerap98,Dev env for TA2)|Lincolnshire| tgprhmc5 tgprhmc6|10.32.50.181|e4.1f.13.9e.6e.93| N/A|No Fibre |
|taprvio50|VIOS|2.2.0.10-FP-24|AM780_068|58|48|10|82%| IBM,9179-MHB|06E6B85| PowerPC_POWER7| 3864 MHz|2| 6144 MB|11.05.005|IBM/VIOS|VIOS|VIO UNIX Infrastructure Server|Lincolnshire| 10.32.10.55 10.32.10.56|10.32.6.91|e4.1f.13.f9.51.f5| N/A|fcs0>10000000C99C8958 fcs3>10000000C99C8959 fcs1>10000000C9A5F030 fcs2>10000000C9A5F031 |
|taprvio51|VIOS|2.2.0.10-FP-24|AM780_068|38|28|10|73%| IBM,9179-MHB|06E6B85| PowerPC_POWER7| 3864 MHz|2| 6144 MB|11.05.005|IBM/VIOS|VIOS|VIO UNIX Infrastructure Server|Lincolnshire| 10.32.10.55 10.32.10.56|10.32.6.92|e4.1f.13.f9.53.85| N/A|fcs1>10000000C99D1000 fcs3>10000000C99D1001 fcs2>10000000C9A5E5FE fcs0>10000000C9A5E5FF |
|deerdb99|AIX|7100-03-04-1441|AM780_068|1160|500|660|43%| IBM,9179-MHB|06E6B85| PowerPC_POWER7| 3864 MHz|2| 8192 MB|11.05.005|Development|C11 Oracle DB |C11 Primary C11 Oracle DB Server (Dataguard replication to deerdb98,Dev env for TA2)|Lincolnshire| tgprhmc5 tgprhmc6|10.32.50.161|e4.1f.13.9e.6e.91| N/A|No Fibre |
|tspr1d01|AIX|7100-02-02-1316|AM780_068|1348|277|1070|20%| IBM,9179-MHB|06E6B85| PowerPC_POWER7| 3864 MHz|3| 40960 MB|11.05.005|Production|SAP SRM PSR, TITAN|SAP SRM DB Server, TITAN|Lincolnshire| tgprhmc5 tgprhmc6|10.32.6.128|f2.e8.e.c9.5c.2| N/A|No Fibre |
|qaerdb01|AIX|7100-03-04-1441|AM780_068|7537|754|6783|10%| IBM,9179-MHB|06E6B85| PowerPC_POWER7| 3864 MHz|3| 49152 MB|11.05.005|Test Q/A|FTA Oracle DB Server and Web dispatcher|FTA ERP SAP Oracle DB Server and Web dispatcher|Lincolnshire| tgprhmc5 tgprhmc6|10.0.48.128|e4.1f.13.f9.51.e9| N/A|fcs0>10000000C97D8CA9 fcs3>10000000C970467D fcs2>10000000C9704294 |
|teprbk01|AIX|7100-03-02-1412|AM780_068|11824|498|11326|4%| IBM,9179-MHB|06E6B85| PowerPC_POWER7| 3864 MHz|4| 8192 MB|11.05.005|Production|EU Lanscape Netbackup|EU Backup Server master and media server |Lincolnshire| tgprhmc5 tgprhmc6|10.32.50.166|e4.1f.13.9e.6e.92| N/A|fcs4>10000000C9910B4A fcs5>10000000C9910B4B fcs0>10000000C99C9264 fcs1>10000000C99C9265 fcs2>10000000C97912E3 fcs6>10000000C978177B |
|taqa1d01|AIX|7100-03-04-1441|AM780_068|8678|1389|7288|16%| IBM,9179-MHB|06E6B85| PowerPC_POWER7| 3864 MHz|4| 8192 MB|11.05.005|Production|NA-Netbackup, Media server and amster DB server|NA Backup Server|Lincolnshire| tgprhmc5 tgprhmc6|10.0.49.127|e4.1f.13.9e.6e.b0| N/A|fcs9>10000000C9910CBC fcs10>10000000C9910CBD fcs7>10000000C971DC2E fcs8>10000000C971DC2F fcs1>10000000C9703F6E fcs0>10000000C9704704 |
|taitc113|HP-UX|B.11.31|04.15|286|134|152|46\%|ia64 hp server rx3600|USE47049B3|ia64 hp server rx3600|1.42 GHz|2|24545 MB|N/A|Production|HP OpenView,Oracle DB Server|Monitoring HP-OV Prod,Oracle DB Server|Lincolnshire|No HMC|10.32.6.113|0x0017A451D296| N/A|fcd0>0x50060b0000602f48 fcd1>0x50060b0000614ca6  |
|taitc114|HP-UX|B.11.31|04.15|188|101|87|53\%|ia64 hp server rx3600|USE47049B4|ia64 hp server rx3600|1.42 GHz|2|16353 MB|N/A|Development|HP OpenView,Oracle DB Server|HP-OV Monitoring,Oracle DB Server|Lincolnshire|No HMC|10.32.6.120|0x0017A451CEC0| N/A|fcd0>0x50060b0000602e72 fcd1>0x50060b0000604024  |
|pablsv01|Linux|RHEL6.4 - 2.6.32-358.el6.x86_64|-[BCE121AUS-1.06]-|200|110|79|55%|,IBM eServer BladeCenter|99P9194|Intel(R)Xeon(R)| 2999 MHz|4|7870 MB|N/A|Production|JBoss,Pythin,Apache|Infrastructure Server - Redhat build.|Lincolnshire|No HMC|10.0.48.5|00:1A:64:89:21:06| N/A|No Fibre|
|ITCLAP01.na.ten|Linux|RHEL7.2 - 2.4.20-28.7smp|N/A|66|38|24|57%|,N/A|N/A|Intel(R)Pentium(R)| 1258 MHz|2|1006 MB|N/A|Production|Apache, MySQL, MRTG, GIOS ITCHOME, Unixdocs repository |ITCHOME GIOS Intranet Web Server|Lincolnshire|No HMC|10.32.6.40|00:02:A5:F1:10:D9| N/A|No Fibre|
|pglgsv01|Linux|RHEL6.5 - 2.6.32-431.el6.i686|P31|48|38|7|79%|,ProLiant DL360 G3|M0SJLGP433|Intel(R)Xeon(TM)| 3066 MHz|4|1893 MB|N/A|Production|Unix syslogd|Unix Centralized Log Server 1|Lincolnshire |No HMC|10.32.50.59|00:11:0A:31:D0:4C| N/A|No Fibre|
|pgunap01|Linux|RHEL6.6 - 2.6.32-504.el6.x86_64|6.00|31|28|1|90%|,VMware Virtual Platform|VMware-42|Intel(R)Xeon(R)| 2600 MHz|2|15943 MB|N/A|Production|Unisphere|Production Unisphere server for VMAX|Lincolnshire|No HMC|10.32.6.150|00:50:56:84:53:49| N/A|No Fibre|
|taitc125|Linux|RHEL5.6 - 2.6.18-238.el5PAE|6.00|65|24|38|36%|,VMware Virtual Platform|VMware-42|Intel(R)Xeon(R)| 2600 MHz|2|6082 MB|N/A|Production|PBX Monroe Infrastructure|PBX Monroe Infrastructure|Lincolnshire|No HMC|10.32.6.125|00:50:56:A4:00:26| N/A|No Fibre|
|taitc059|Linux|RHEL6.6 - 2.6.32-504.el6.x86_64|6.00|74|45|24|61%|,VMware Virtual Platform|VMware-42|Intel(R)Xeon(R)| 2600 MHz|8|15943 MB|N/A|Production|Notes Traveler|Lotus Notes Traveller|Lincolnshire|No HMC|10.32.6.59| | N/A|No Fibre|
|dadbws01|Linux|RHEL6.6 - 2.6.32-504.el6.x86_64|6.00|27|21|4|77%|,VMware Virtual Platform|VMware-42|Intel(R)Xeon(R)| 3000 MHz|1|3832 MB|N/A|Development|Apache, httpd| Discussion Board development Web Server| Lincolnshire DMZ|No HMC|170.64.0.155|00:50:56:98:46:C6| N/A|No Fibre|
|relay3|Linux|RHEL6.6 - 2.6.32-504.el6.x86_64|6.00|28|25|2|87%|,VMware Virtual Platform|VMware-42|Intel(R)Xeon(R)| 3000 MHz|1|3832 MB|N/A|Production|Apache HTTPD, apache iNotes for Monroe|Reverse Proxy server 3 |Lincolnshire|No HMC|170.64.0.73|00:50:56:91:4F:30| N/A|No Fibre|
|relay1|Linux|RHEL6.6 - 2.6.32-504.el6.x86_64|6.00|28|20|6|72%|,VMware Virtual Platform|VMware-42|Intel(R)Xeon(R)| 3000 MHz|1|3832 MB|N/A|Production|Apache HTTPD|Reverse Proxy server 1|Lincolnshire|No HMC|170.64.0.70|00:50:56:91:65:9D| N/A|No Fibre|
|relay2|Linux|RHEL6.6 - 2.6.32-504.el6.x86_64|6.00|38|25|11|66%|,VMware Virtual Platform|VMware-42|Intel(R)Xeon(R)| 3000 MHz|1|3832 MB|N/A|Production|Apache HTTPD|Reverse Proxy server 2 |Lincolnshire|No HMC|170.64.0.71|00:50:56:91:65:9E| N/A|No Fibre|
|ns1|Linux|RHEL6.4 - 2.6.32-358.el6.x86_64|6.00|29|23|4|78%|,VMware Virtual Platform|VMware-42|Intel(R)Xeon(R)| 3000 MHz|1|3833 MB|N/A|Production|DNS|DMZ DNS Server 1 |Lincolnshire|No HMC|170.64.0.94|00:50:56:91:65:9F| N/A|No Fibre|
|ns2|Linux|RHEL6.4 - 2.6.32-358.el6.x86_64|6.00|29|24|3|82%|,VMware Virtual Platform|VMware-42|Intel(R)Xeon(R)| 3000 MHz|1|3833 MB|N/A|Production|DNS|DMZ DNS server 2|Lincolnshire|No HMC|170.64.0.150|00:50:56:91:65:A0| N/A|No Fibre|
|padbws01|Linux|RHEL6.6 - 2.6.32-504.el6.x86_64|6.00|40|25|13|62%|,VMware Virtual Platform|VMware-42|Intel(R)Xeon(R)| 3000 MHz|2|3832 MB|N/A|Production|Apache, httpd| Discussion Board production Web Server| Lincolnshire DMZ|No HMC|170.64.0.154|00:50:56:98:0A:E4| N/A|No Fibre|
|paitap02|Linux|SLES 3 - 2.6.16.60-0.54.5-default|6.00|67|49|18|72%|,VMware Virtual Platform|VMware-56|Intel(R)Xeon(TM)| 3200 MHz|1|2013 MB|N/A|Production|Oracle DB run state maintenance scripts|DBA Admin script server|Lincolnshire|No HMC|10.32.6.79|00:0C:29:81:C2:23| N/A|No Fibre|
|pgitap01|Linux|RHEL6.6 - 2.6.32-504.el6.x86_64|6.00|25|22|1|87%|,VMware Virtual Platform|VMware-56|Intel(R)Xeon(TM)| 3200 MHz|1|3832 MB|N/A|Production|Apache,httpd|GIOS Unix Monitoring - Web server|Lincolnshire|No HMC|10.32.6.11|00:0C:29:6F:18:64| N/A|No Fibre|
|taqa1a03|Linux|RHEL6.6 - 2.6.32-504.el6.x86_64|6.00|91|76|10|83%|,VMware Virtual Platform|VMware-56|Intel(R)Xeon(TM)| 3200 MHz|2|3832 MB|N/A|Production|Unix User Management App|UUMA Application server|Lincolnshire|No HMC|10.0.48.122|00:0C:29:7D:37:90| N/A|No Fibre|
|pgntap01|Linux|RHEL6.6 - 2.6.32-504.el6.x86_64|6.00|25|22|2|84%|,VMware Virtual Platform|VMware-56|Intel(R)Xeon(TM)| 3200 MHz|4|3832 MB|N/A|Production|SSH Jump server for WAN router management|Network Team Jump server for WAN router management|Lincolnshire|No HMC|10.32.6.18|00:0C:29:98:E0:D4| N/A|No Fibre|
