|2018-08-08|41.87|146.08|24.99|
|2018-08-09|41.88|146.08|24.97|
|2018-08-10|41.87|146.08|24.98|
|2018-08-11|41.87|146.28|25.02|
|2018-08-12|41.87|146.28|24.95|
|2018-08-13|41.87|146.28|24.94|
|2018-08-14|41.87|146.28|25.04|
|2018-08-15|41.88|146.28|25.10|
|2018-08-16|41.87|146.38|25.09|
|2018-08-17|41.87|146.38|25.07|
|2018-08-18|41.87|146.38|25.06|
|2018-08-19|41.87|146.38|25.06|
|2018-08-20|41.87|146.38|25.07|
|2018-08-21|41.87|146.38|24.86|
|2018-08-22|41.88|146.38|24.93|
|2018-08-23|41.87|146.38|24.93|
|2018-08-24|41.87|146.38|24.94|
|2018-08-25|41.87|146.38|24.94|
|2018-08-26|41.87|146.38|24.97|
|2018-08-27|41.87|146.38|24.88|
|2018-08-28|41.87|146.38|24.97|
|2018-08-29|41.87|146.38|24.98|
|2018-08-30|41.87|146.38|25.03|
|2018-08-31|41.87|146.38|24.94|
|2018-09-01|41.87|146.38|25.06|
|2018-09-02|41.87|146.38|25.09|
|2018-09-03|41.87|146.38|25.03|
|2018-09-04|41.88|146.38|24.96|
|2018-09-05|41.87|146.38|25.05|
|2018-09-06|41.87|146.38|25.12|
|2018-09-07|41.87|146.38|25.13|
|2018-09-08|41.88|146.38|25.10|
|2018-09-09|41.87|146.38|25.10|
|2018-09-10|41.87|146.47|25.10|
|2018-09-11|41.87|146.47|25.19|
|2018-09-12|41.87|146.47|25.22|
|2018-09-13|41.87|146.47|25.19|
|2018-09-14|41.87|146.67|25.20|
|2018-09-15|41.87|146.67|25.24|
|2018-09-16|41.87|146.67|25.22|
|2018-09-17|41.87|146.67|25.22|
|2018-09-18|41.87|146.67|25.15|
|2018-09-19|41.87|146.67|25.23|
|2018-09-20|41.87|146.67|25.28|
|2018-09-21|41.87|146.67|25.28|
|2018-09-22|41.87|146.67|25.29|
|2018-09-23|41.87|146.67|25.31|
|2018-09-24|41.87|146.67|25.16|
|2018-09-25|41.87|146.67|25.28|
|2018-09-26|41.87|146.67|25.36|
|2018-09-27|41.87|146.67|25.39|
|2018-09-28|41.87|168.04|25.48|
|2018-09-29|41.87|168.04|25.52|
|2018-09-30|41.87|168.04|25.54|
|2018-10-01|41.87|168.04|25.59|
|2018-10-02|41.87|168.13|25.59|
|2018-10-03|41.87|168.13|25.67|
|2018-10-04|41.88|168.13|25.71|
|2018-10-05|41.87|168.13|25.60|
|2018-10-06|41.87|168.13|25.61|
|2018-10-07|41.87|168.13|25.61|
|2018-10-08|41.87|168.13|25.62|
|2018-10-09|41.88|168.13|25.67|
|2018-10-10|41.87|168.13|25.79|
|2018-10-11|41.87|168.13|25.78|
|2018-10-12|41.88|168.63|25.75|
|2018-10-13|41.88|168.63|25.76|
|2018-10-14|41.88|168.63|25.79|
|2018-10-15|41.87|168.63|25.84|
|2018-10-16|41.87|168.73|25.98|
|2018-10-17|41.87|168.73|26.05|
|2018-10-18|41.87|168.73|26.02|
|2018-10-19|41.88|168.73|25.99|
|2018-10-20|41.87|168.73|25.99|
