|2016-12-24|52.00|100.91|22.09|68.54|
|2016-12-25|52.00|100.91|22.08|68.51|
|2016-12-26|52.00|100.91|22.09|68.54|
|2016-12-27|52.00|100.91|22.11|68.58|
|2016-12-28|52.00|100.91|22.11|68.59|
|2016-12-29|52.00|100.91|22.11|68.60|
|2016-12-30|52.00|100.91|22.12|68.64|
|2016-12-31|52.00|100.91|22.10|68.61|
|2017-01-01|52.00|100.91|22.18|68.79|
|2017-01-02|52.00|100.91|22.17|68.77|
|2017-01-03|52.00|100.91|22.18|68.83|
|2017-01-04|52.00|100.91|22.21|68.86|
|2017-01-05|52.00|100.91|22.27|69.01|
|2017-01-06|52.00|100.91|22.22|68.85|
|2017-01-07|52.00|100.91|22.19|68.77|
|2017-01-08|52.00|100.91|22.17|68.72|
|2017-01-09|52.00|100.91|22.20|68.82|
|2017-01-10|52.00|100.91|22.23|68.91|
|2017-01-11|52.00|100.91|22.29|69.01|
|2017-01-12|52.00|100.91|22.25|68.88|
|2017-01-13|52.00|100.91|22.26|68.92|
|2017-01-14|52.00|100.91|22.24|68.87|
|2017-01-15|52.00|100.91|22.22|68.82|
|2017-01-16|52.00|100.91|22.24|68.91|
|2017-01-17|52.00|101.40|22.27|68.97|
|2017-01-18|52.00|101.40|22.33|69.18|
|2017-01-19|52.00|102.40|22.32|69.12|
|2017-01-20|52.00|102.40|22.37|69.23|
|2017-01-21|52.00|102.40|22.35|69.19|
|2017-01-22|52.00|102.40|22.33|69.13|
|2017-01-23|52.00|102.40|22.37|69.25|
|2017-01-24|52.00|102.40|22.44|69.39|
|2017-01-25|52.00|102.40|22.46|69.38|
|2017-01-26|52.00|102.40|22.50|69.42|
|2017-01-27|52.00|102.40|22.51|69.45|
|2017-01-28|52.00|102.40|22.48|69.41|
|2017-01-29|52.00|102.40|22.46|69.35|
|2017-01-30|52.00|102.40|22.49|69.43|
|2017-01-31|52.00|102.40|22.53|69.50|
|2017-02-01|52.00|102.40|22.60|69.68|
|2017-02-02|52.00|102.40|22.63|69.69|
|2017-02-03|52.00|102.40|22.65|69.74|
|2017-02-04|52.00|102.40|22.63|69.70|
|2017-02-05|52.00|102.93|22.60|69.64|
|2017-02-06|52.00|102.93|22.62|69.67|
|2017-02-07|52.00|102.93|22.64|69.74|
|2017-02-08|52.00|102.93|22.65|69.74|
|2017-02-09|52.00|102.93|22.66|69.75|
|2017-02-10|52.00|102.93|22.67|69.78|
|2017-02-11|52.00|102.93|22.64|69.70|
|2017-02-12|52.00|102.93|22.61|69.64|
|2017-02-13|52.00|102.93|22.65|69.74|
|2017-02-14|52.00|119.93|22.70|69.87|
|2017-02-15|52.00|119.93|22.70|69.86|
|2017-02-16|52.00|119.93|22.70|69.77|
|2017-02-17|52.00|119.93|22.70|69.76|
|2017-02-18|52.00|119.93|22.68|69.73|
|2017-02-19|52.00|119.93|22.68|69.77|
|2017-02-20|52.00|119.93|22.70|69.78|
|2017-02-21|52.00|119.93|22.78|70.06|
|2017-02-22|52.00|102.93|22.81|70.17|
|2017-02-23|52.00|102.93|22.73|69.94|
|2017-02-24|52.00|102.93|22.82|70.19|
|2017-02-25|52.00|102.93|22.77|70.06|
|2017-02-26|52.00|102.93|22.74|70.00|
|2017-02-27|52.00|102.93|22.73|69.94|
|2017-02-28|52.00|102.93|22.84|70.25|
|2017-03-01|52.00|102.93|22.90|70.44|
|2017-03-02|52.00|102.93|22.79|70.08|
|2017-03-03|52.00|102.93|22.87|70.34|
|2017-03-04|52.00|102.93|22.83|70.21|
|2017-03-05|52.00|102.93|22.80|70.14|
|2017-03-06|52.00|102.93|22.77|70.06|
|2017-03-07|52.00|102.93|22.86|70.32|
|2017-03-08|52.00|102.93|22.89|70.39|
|2017-03-09|52.00|104.88|22.86|70.27|
|2017-03-10|52.00|104.88|22.93|70.44|
|2017-03-11|52.00|102.01|22.29|68.36|
|2017-03-12|52.00|102.01|22.26|68.27|
|2017-03-13|52.00|102.01|22.30|68.38|
|2017-03-14|52.00|100.84|21.91|67.26|
|2017-03-15|52.00|100.84|21.91|67.31|
|2017-03-16|52.00|100.84|21.92|67.33|
|2017-03-17|52.00|91.37|18.88|58.12|
