|2016-10-06| 10.4806| 10.2534| 7.57336|.2272|0|0|0|0|
|2016-10-07| 10.4806| 10.2534| 7.58852|.2272|0|0|0|0|
|2016-10-08| 10.4806| 10.2534| 7.59806|.2272|0|0|0|0|
|2016-10-09| 10.4806| 10.2534| 7.59831|.2272|0|0|0|0|
|2016-10-10| 10.4806| 10.2534| 7.61494|.2272|0|0|0|0|
|2016-10-11| 10.4806| 10.2534| 7.63891|.2272|0|0|0|0|
|2016-10-12| 10.4806| 10.2534| 7.65653|.2272|0|0|0|0|
|2016-10-13| 10.4806| 10.2534| 7.66582|.2272|0|0|0|0|
|2016-10-14| 10.4806| 10.2534| 7.67683|.2272|0|0|0|0|
|2016-10-15| 10.4806| 10.2534| 7.68295|.2272|0|0|0|0|
|2016-10-16| 10.4806| 10.2534| 7.68343|.2272|0|0|0|0|
|2016-10-17| 10.4806| 10.2534| 7.77296|.2272|0|0|0|0|
|2016-10-18| 10.4806| 10.2534| 7.79645|.2272|0|0|0|0|
|2016-10-19| 10.4806| 10.2534| 7.89381|.2272|0|0|0|0|
|2016-10-20| 12.5768| 10.7575| 7.92218|1.8193|0|0|0|0|
|2016-10-21| 12.5768| 10.7575| 7.92707|1.8193|0|0|0|0|
|2016-10-22| 12.5768| 10.7575| 7.93417|1.8193|0|0|0|0|
|2016-10-23| 12.5768| 10.7575| 8.85099|1.8193|0|0|0|0|
|2016-10-24| 12.5768| 10.7575| 8.86445|1.8193|0|0|0|0|
|2016-10-25| 12.5768| 10.7575| 8.8823|1.8193|0|0|0|0|
|2016-10-26| 12.5768| 10.7575| 8.89649|1.8193|0|0|0|0|
|2016-10-27| 12.5768| 10.7575| 8.90163|1.8193|0|0|0|0|
|2016-10-28| 12.5768| 10.7575| 8.9075|1.8193|0|0|0|0|
|2016-10-29| 12.5768| 10.7575| 8.9097|1.8193|0|0|0|0|
|2016-10-30| 12.5768| 10.7575| 8.90995|1.8193|0|0|0|0|
|2016-10-31| 12.5768| 10.7575| 8.91068|1.8193|0|0|0|0|
|2016-11-01| 12.5768| 10.7575| 8.91141|1.8193|0|0|0|0|
|2016-11-02| 12.5768| 10.7575| 8.9119|1.8193|0|0|0|0|
|2016-11-03| 12.5768| 10.7575| 8.91729|1.8193|0|0|0|0|
|2016-11-04| 12.5768| 10.7575| 8.92144|1.8193|0|0|0|0|
|2016-11-05| 12.5768| 10.7575| 8.9234|1.8193|0|0|0|0|
|2016-11-06| 12.5768| 10.7575| 8.9234|1.8193|0|0|0|0|
|2016-11-07| 12.5768| 10.7575| 8.92976|1.8193|0|0|0|0|
|2016-11-08| 12.5768| 10.7575| 8.93832|1.8193|0|0|0|0|
|2016-11-09| 12.5768| 11.2561| 8.96009|1.3207|0|0|0|0|
|2016-11-10| 12.5768| 11.2561| 8.96914|1.3207|0|0|0|0|
|2016-11-11| 12.5768| 11.2561| 8.97061|1.3207|0|0|0|0|
|2016-11-12| 12.5768| 11.2561| 8.97061|1.3207|0|0|0|0|
|2016-11-13| 12.5768| 11.2561| 8.97061|1.3207|0|0|0|0|
|2016-11-14| 12.5768| 11.2561| 8.97673|1.3207|0|0|0|0|
|2016-11-15| 12.5768| 11.2561| 8.98945|1.3207|0|0|0|0|
|2016-11-16| 12.5768| 11.2561| 8.99092|1.3207|0|0|0|0|
|2016-11-17| 12.5768| 11.2561| 8.99238|1.3207|0|0|0|0|
|2016-11-18| 12.5768| 11.7788| 8.99336|.7980|0|0|0|0|
|2016-11-19| 12.5768| 11.7788| 8.99727|.7980|0|0|0|0|
|2016-11-20| 12.5768| 11.7788| 8.99727|.7980|0|0|0|0|
|2016-11-21| 12.5768| 11.7788| 8.99997|.7980|0|0|0|0|
|2016-11-22| 12.5768| 11.7788| 9.02125|.7980|0|0|0|0|
|2016-11-23| 12.5768| 11.7788| 9.33534|.7980|0|0|0|0|
|2016-11-24| 12.5768| 11.7788| 9.35662|.7980|0|0|0|0|
|2016-11-25| 12.5768| 11.7788| 9.35955|.7980|0|0|0|0|
|2016-11-26| 12.5768| 11.7788| 9.36029|.7980|0|0|0|0|
|2016-11-27| 12.5768| 11.7788| 9.36053|.7980|0|0|0|0|
|2016-11-28| 12.5768| 11.7788| 9.36151|.7980|0|0|0|0|
|2016-11-29| 12.5768| 11.7788| 9.36616|.7980|0|0|0|0|
|2016-11-30| 12.5768| 11.8808| 9.38499|.6960|0|0|0|0|
|2016-12-01| 12.5768| 11.8808| 9.38573|.6960|0|0|0|0|
|2016-12-02| 12.5768| 11.8808| 9.38695|.6960|0|0|0|0|
|2016-12-03| 12.5768| 11.8808| 9.38866|.6960|0|0|0|0|
|2016-12-04| 12.5768| 11.8808| 9.38891|.6960|0|0|0|0|
|2016-12-05| 12.5768| 11.8808| 9.39086|.6960|0|0|0|0|
|2016-12-06| 12.5768| 11.8808| 9.39209|.6960|0|0|0|0|
|2016-12-07| 12.5768| 11.8808| 9.39331|.6960|0|0|0|0|
|2016-12-08| 12.5768| 11.8808| 9.40016|.6960|0|0|0|0|
|2016-12-09| 12.5768| 11.8808| 9.40114|.6960|0|0|0|0|
|2016-12-10| 12.5768| 11.8808| 9.40187|.6960|0|0|0|0|
|2016-12-11| 12.5768| 11.8808| 9.40187|.6960|0|0|0|0|
|2016-12-12| 12.5768| 11.8808| 9.40261|.6960|0|0|0|0|
|2016-12-13| 12.5768| 11.8808| 9.43832|.6960|0|0|0|0|
|2016-12-14| 12.5768| 11.8808| 9.4437|.6960|0|0|0|0|
|2016-12-15| 12.5768| 11.8808| 9.45764|.6960|0|0|0|0|
|2016-12-16| 12.5768| 11.8808| 9.4711|.6960|0|0|0|0|
|2016-12-17| 12.5768| 11.8808| 9.47257|.6960|0|0|0|0|
|2016-12-18| 12.5768| 11.8808| 9.4733|.6960|0|0|0|0|
|2016-12-19| 12.5768| 11.8808| 9.47526|.6960|0|0|0|0|
|2016-12-20| 12.5768| 11.8808| 9.47844|.6960|0|0|0|0|
|2016-12-21| 12.5768| 11.8808| 9.4826|.6960|0|0|0|0|
|2016-12-22| 12.5768| 11.8808| 9.48602|.6960|0|0|0|0|
|2016-12-23| 12.5768| 11.8808| 9.49434|.6960|0|0|0|0|
|2016-12-24| 12.5768| 11.8808| 9.49458|.6960|0|0|0|0|
|2016-12-25| 12.5768| 11.8808| 9.49458|.6960|0|0|0|0|
|2016-12-26| 12.5768| 11.8808| 9.49458|.6960|0|0|0|0|
|2016-12-27| 12.5768| 11.8808| 9.49507|.6960|0|0|0|0|
|2016-12-28| 12.5768| 11.8808| 9.49556|.6960|0|0|0|0|
|2016-12-29| 12.5768| 11.8808| 9.49581|.6960|0|0|0|0|
|2016-12-30| 12.5768| 11.8808| 9.49654|.6960|0|0|0|0|
|2016-12-31| 12.5768| 11.8808| 9.49654|.6960|0|0|0|0|
|2017-01-01| 12.5768| 11.8808| 9.49654|.6960|0|0|0|0|
|2017-01-02| 12.5768| 11.8808| 9.49752|.6960|0|0|0|0|
|2017-01-03| 12.5768| 11.8808| 9.49996|.6960|0|0|0|0|
|2017-01-04| 12.5768| 11.8808| 9.50828|.6960|0|0|0|0|
|2017-01-05| 12.5768| 11.8808| 9.51024|.6960|0|0|0|0|
|2017-01-06| 12.5768| 11.8808| 9.51122|.6960|0|0|0|0|
|2017-01-07| 12.5768| 11.8808| 9.51146|.6960|0|0|0|0|
|2017-01-08| 12.5768| 11.8808| 9.50901|.6960|0|0|0|0|
|2017-01-09| 12.5768| 11.8808| 9.51048|.6960|0|0|0|0|
|2017-01-10| 12.5768| 11.8808| 9.51268|.6960|0|0|0|0|
|2017-01-11| 12.5768| 11.8808| 9.51415|.6960|0|0|0|0|
|2017-01-12| 12.5768| 11.8808| 9.53837|.6960|0|0|0|0|
|2017-01-13| 12.5768| 11.8808| 9.54204|.6960|0|0|0|0|
|2017-01-14| 12.5768| 11.8808| 9.544|.6960|0|0|0|0|
|2017-01-15| 12.5768| 11.8808| 9.54424|.6960|0|0|0|0|
|2017-01-16| 12.5768| 11.8808| 9.54571|.6960|0|0|0|0|
|2017-01-17| 12.5768| 11.8808| 9.54742|.6960|0|0|0|0|
|2017-01-18| 12.5768| 11.8808| 9.55231|.6960|0|0|0|0|
|2017-01-19| 12.5768| 11.8808| 9.58607|.6960|0|0|0|0|
|2017-01-20| 12.5768| 11.8808| 9.58925|.6960|0|0|0|0|
|2017-01-21| 12.5768| 11.8808| 9.60099|.6960|0|0|0|0|
|2017-01-22| 12.5768| 11.8808| 9.60124|.6960|0|0|0|0|
|2017-01-23| 12.5768| 11.8808| 9.60882|.6960|0|0|0|0|
|2017-01-24|||||0|0|0|0|
|2017-01-25| 12.5768| 11.8808| 9.63401|.6960|0|0|0|0|
|2017-01-26| 12.5768| 11.8808| 9.6641|.6960|0|0|0|0|
|2017-01-27| 12.5768| 11.8808| 9.69223|.6960|0|0|0|0|
|2017-01-28| 12.5768| 11.8808| 9.703|.6960|0|0|0|0|
|2017-01-29| 12.5768| 11.8808| 9.71865|.6960|0|0|0|0|
|2017-01-30| 12.5768| 11.8808| 9.77589|.6960|0|0|0|0|
|2017-01-31| 12.5768| 11.8808| 9.78861|.6960|0|0|0|0|
|2017-02-01| 12.5768| 11.8808| 9.79644|.6960|0|0|0|0|
|2017-02-02| 12.5768| 11.8808| 9.80304|.6960|0|0|0|0|
|2017-02-03| 12.5768| 11.8808| 9.80843|.6960|0|0|0|0|
|2017-02-04| 12.5768| 11.8808| 9.81356|.6960|0|0|0|0|
