|Array Name|Server Name|WWN|IQN|Host Group|
|taprpur001.pt.int.tenneco.com|paerdb98|C050760AC43F0144/C050760AC43F0145/C050760AC43F0146/C050760AC43F0147|||
|taprpur001.pt.int.tenneco.com|paerdb99|C050760AC4420162/C050760AC4420163/C050760AC4420164/C050760AC4420165/C050760AC4420166/C050760AC4420167/C050760AC4420168/C050760AC4420169|||
|taprpur001.pt.int.tenneco.com|pafoap01|C05076089BC80064/C05076089BC80065/C05076089BC80066/C05076089BC80067|||
|taprpur001.pt.int.tenneco.com|pafoap02|C050760AC43F0124/C050760AC43F0125/C050760AC43F0126/C050760AC43F0127|||
|taprpur001.pt.int.tenneco.com|pafodb01|C05076089BC80068/C05076089BC80069/C05076089BC8006A/C05076089BC8006B|||
|taprpur001.pt.int.tenneco.com|pagi3p01|C050760AC442016A/C050760AC442016B/C050760AC442016C/C050760AC442016D|||
|taprpur001.pt.int.tenneco.com|pahydb02|C050760AC442013A/C050760AC442013B/C050760AC442013C/C050760AC442013D|||
|taprpur001.pt.int.tenneco.com|pearfs01|C0507607F34D0076/C0507607F34D0077/C0507607F34D0078/C0507607F34D0079|||
|taprpur001.pt.int.tenneco.com|peerap98|C050760AC4420176/C050760AC4420177/C050760AC4420178/C050760AC4420179||peerap00|
|taprpur001.pt.int.tenneco.com|peerap99|C050760AC43F015C/C050760AC43F015D/C050760AC43F015E/C050760AC43F015F||peerap00|
|taprpur001.pt.int.tenneco.com|peerdb98|C050760AC4420172/C050760AC4420173/C050760AC4420174/C050760AC4420175|||
|taprpur001.pt.int.tenneco.com|peerdb99|C050760AC43F0160/C050760AC43F0161/C050760AC43F0162/C050760AC43F0163/C050760AC43F0164/C050760AC43F0165/C050760AC43F0166/C050760AC43F0167|||
|taprpur001.pt.int.tenneco.com|pgadap01|C0507607F34D007A/C0507607F34D007B/C0507607F34D007C/C0507607F34D007D|||
|taprpur001.pt.int.tenneco.com|pgaidb01|C050760AC442017A/C050760AC442017B/C050760AC442017C/C050760AC442017D|||
|taprpur001.pt.int.tenneco.com|pgasdb01|C050760AC43F0148/C050760AC43F0149/C050760AC43F014A/C050760AC43F014B|||
|taprpur001.pt.int.tenneco.com|pgbcdb98|C050760AC43F014C/C050760AC43F014D/C050760AC43F014E/C050760AC43F014F|||
|taprpur001.pt.int.tenneco.com|pgbcdb99|C050760AC442016E/C050760AC442016F/C050760AC4420170/C050760AC4420171|||
|taprpur001.pt.int.tenneco.com|pgdmr055|C0507607F34D007E/C0507607F34D007F/C0507607F34D0080/C0507607F34D0081|||
|taprpur001.pt.int.tenneco.com|pgdmr057|C05076089BC8007C/C05076089BC8007D/C05076089BC8007E/C05076089BC8007F|||
|taprpur001.pt.int.tenneco.com|pggpdb01|C050760AC43F0128/C050760AC43F0129/C050760AC43F012A/C050760AC43F012B|||
|taprpur001.pt.int.tenneco.com|pggtdb01|C050760AC4420146/C050760AC4420147/C050760AC4420148/C050760AC4420149|||
|taprpur001.pt.int.tenneco.com|pggwdb01|C05076089BC8006C/C05076089BC8006D/C05076089BC8006E/C05076089BC8006F|||
|taprpur001.pt.int.tenneco.com|pgimdb01|C05076089BC80070/C05076089BC80071/C05076089BC80072/C05076089BC80073|||
|taprpur001.pt.int.tenneco.com|pgjbdb01|C050760AC43F012C/C050760AC43F012D/C050760AC43F012E/C050760AC43F012F|||
|taprpur001.pt.int.tenneco.com|pgomdb01|C050760AC4420156/C050760AC4420157/C050760AC4420158/C050760AC4420159|||
|taprpur001.pt.int.tenneco.com|pgrmdb01|C050760AC43F0130/C050760AC43F0131/C050760AC43F0132/C050760AC43F0133|||
|taprpur001.pt.int.tenneco.com|pgscdb01|C050760AC43F0150/C050760AC43F0151/C050760AC43F0152/C050760AC43F0153|||
|taprpur001.pt.int.tenneco.com|pgsnap01|C05076089BC80074/C05076089BC80075/C05076089BC80076/C05076089BC80077|||
|taprpur001.pt.int.tenneco.com|pgsnap02|C050760AC43F0138/C050760AC43F0139/C050760AC43F013A/C050760AC43F013B|||
|taprpur001.pt.int.tenneco.com|pgsnap03|C050760AC442014A/C050760AC442014B/C050760AC442014C/C050760AC442014D|||
|taprpur001.pt.int.tenneco.com|pgsndb01|C050760AC442014E/C050760AC442014F/C050760AC4420150/C050760AC4420151|||
|taprpur001.pt.int.tenneco.com|pgsodb01|C050760AC43F0168/C050760AC43F0169/C050760AC43F016A/C050760AC43F016B|||
|taprpur001.pt.int.tenneco.com|pgsodb02|C050760AC43F0154/C050760AC43F0155/C050760AC43F0156/C050760AC43F0157|||
|taprpur001.pt.int.tenneco.com|PHLYPAVM065|20000025B5AF4000/20000025B5BF4000|||
|taprpur001.pt.int.tenneco.com|PHLYPAVM066|20000025B5AF4001/20000025B5BF4001|||
|taprpur001.pt.int.tenneco.com|PHLYPAVM067|20000025B5AF4002/20000025B5BF4002|||
|taprpur001.pt.int.tenneco.com|PHLYPAVM068|20000025B5AF4003/20000025B5BF4003|||
|taprpur001.pt.int.tenneco.com|PHLYPAVM069|20000025B5AF4004/20000025B5BF4004|||
|taprpur001.pt.int.tenneco.com|PHLYPAVM070|20000025B5AF4005/20000025B5BF4005|||
|taprpur001.pt.int.tenneco.com|PHLYPAVM071|20000025B5AF4006/20000025B5BF4006|||
|taprpur001.pt.int.tenneco.com|PHLYPAVM072|20000025B5AF4007/20000025B5BF4007|||
|taprpur001.pt.int.tenneco.com|PHLYPAVM073|20000025B5AF4008/20000025B5BF4008|||
|taprpur001.pt.int.tenneco.com|POCAFASV01|C050760AC43F0010/C050760AC43F0011/C050760AC43F0012/C050760AC43F0013/C050760AC43F0014/C050760AC43F0015/C050760AC43F0016/C050760AC43F0017|||
|taprpur001.pt.int.tenneco.com|pocafasv02|C0507607F34D0086/C0507607F34D0087/C0507607F34D0088/C0507607F34D0089|||
|taprpur001.pt.int.tenneco.com|pocafasv03|C0507607F34D008A/C0507607F34D008B/C0507607F34D008C/C0507607F34D008D|||
|taprpur001.pt.int.tenneco.com|pocafasv04|C050760AC43F0050/C050760AC43F0051/C050760AC43F0052/C050760AC43F0053/C050760AC43F0054/C050760AC43F0055/C050760AC43F0056/C050760AC43F0057|||
|taprpur001.pt.int.tenneco.com|pocafasv05|C0507607FDBD00B2/C0507607FDBD00B3/C0507607FDBD00B4/C0507607FDBD00B5|||
|taprpur001.pt.int.tenneco.com|pocafasv06|C0507607FDBD00B6/C0507607FDBD00B7/C0507607FDBD00B8/C0507607FDBD00B9|||
|taprpur001.pt.int.tenneco.com|pocafasv07|C0507607FDBD00BA/C0507607FDBD00BB/C0507607FDBD00BC/C0507607FDBD00BD|||
|taprpur001.pt.int.tenneco.com|pocafasv08|C0507607FDBD00BE/C0507607FDBD00BF/C0507607FDBD00C0/C0507607FDBD00C1|||
|taprpur001.pt.int.tenneco.com|qaap3p01|C050760AC43F0118/C050760AC43F0119/C050760AC43F011A/C050760AC43F011B|||
|taprpur001.pt.int.tenneco.com|qaerdb01|C050760AC44200EC/C050760AC44200ED/C050760AC44200F2/C050760AC44200F3|||
|taprpur001.pt.int.tenneco.com|qamesd01|C050760AC43F00E2/C050760AC43F00E3/C050760AC43F00E6/C050760AC43F00E7|||
|taprpur001.pt.int.tenneco.com|qamesd02|C050760AC442008C/C050760AC442008D/C050760AC4420092/C050760AC4420093|||
|taprpur001.pt.int.tenneco.com|qgaidb01|C050760AC44200AE/C050760AC44200AF/C050760AC44200B2/C050760AC44200B3|||
|taprpur001.pt.int.tenneco.com|qgbcdb01|C050760AC4420106/C050760AC4420107/C050760AC4420108/C050760AC4420109|||
|taprpur001.pt.int.tenneco.com|qggpdb01|C050760AC43F00C8/C050760AC43F00C9/C050760AC43F00CE/C050760AC43F00CF|||
|taprpur001.pt.int.tenneco.com|qggtdb01|C050760AC43F0018/C050760AC43F0019/C050760AC43F001C/C050760AC43F001D|||
|taprpur001.pt.int.tenneco.com|qggwdb01|C050760AC43F00F8/C050760AC43F00F9/C050760AC43F00FE/C050760AC43F00FF|||
|taprpur001.pt.int.tenneco.com|qgimdb01|C050760AC4420036/C050760AC4420037/C050760AC4420038/C050760AC4420039|||
|taprpur001.pt.int.tenneco.com|qgjbdb01|C050760AC43F00EA/C050760AC43F00EB/C050760AC43F00EE/C050760AC43F00EF|||
|taprpur001.pt.int.tenneco.com|qgrmdb01|C050760AC43F00DA/C050760AC43F00DB/C050760AC43F00DE/C050760AC43F00DF|||
|taprpur001.pt.int.tenneco.com|qgscdb01|C050760AC44200DC/C050760AC44200DD/C050760AC44200E2/C050760AC44200E3|||
|taprpur001.pt.int.tenneco.com|qgsnap01|C050760AC43F0102/C050760AC43F0103/C050760AC43F0104/C050760AC43F0105|||
|taprpur001.pt.int.tenneco.com|qgsndb01|C050760AC43F00D2/C050760AC43F00D3/C050760AC43F00D4/C050760AC43F00D5|||
|taprpur001.pt.int.tenneco.com|qgsodb01|C050760AC43F010A/C050760AC43F010B/C050760AC43F010E/C050760AC43F010F|||
|taprpur001.pt.int.tenneco.com|qgsodb02|C050760AC44200BE/C050760AC44200BF/C050760AC44200C2/C050760AC44200C3|||
|taprpur001.pt.int.tenneco.com|saerdb01|C050760AC4420094/C050760AC4420095/C050760AC4420096/C050760AC4420097/C050760AC4420098/C050760AC4420099/C050760AC442009A/C050760AC442009B|||
|taprpur001.pt.int.tenneco.com|safoap01|C050760AC4420084/C050760AC4420085/C050760AC4420086/C050760AC4420087/C050760AC4420088/C050760AC4420089/C050760AC442008A/C050760AC442008B|||
|taprpur001.pt.int.tenneco.com|SFLDMIVM241|20000025B5010AAF/20000025B5010B5F|||
|taprpur001.pt.int.tenneco.com|SFLDMIVM242|20000025B5010A8F/20000025B5010B2F|||
|taprpur001.pt.int.tenneco.com|SFLDMIVM243|20000025B5010A9F/20000025B5010B3F|||
|taprpur001.pt.int.tenneco.com|SFLDMIVM244|20000025B5010A6F/20000025B5010B0F|||
|taprpur001.pt.int.tenneco.com|SFLDMIVM245|20000025B5010A7F/20000025B5010B1F|||
|taprpur001.pt.int.tenneco.com|SFLDMIVM246|20000025B5010A4F/20000025B5010BFF|||
|taprpur001.pt.int.tenneco.com|SFLDMIVM247|20000025B5010A5F/20000025B5010BDF|||
|taprpur001.pt.int.tenneco.com|SFLDMIVM248|20000025B5010A2F/20000025B5010BEF|||
|taprpur001.pt.int.tenneco.com|SFLDMIVM251|20000025B5010ADF/20000025B5010B9F|||
|taprpur001.pt.int.tenneco.com|SFLDMIVM252|20000025B5010ABF/20000025B5010B7F|||
|taprpur001.pt.int.tenneco.com|sggpdb01|C050760AC442004C/C050760AC442004D/C050760AC442004E/C050760AC442004F/C050760AC4420050/C050760AC4420051/C050760AC4420052/C050760AC4420053|||
|taprpur001.pt.int.tenneco.com|sggtdb01|C050760AC43F0048/C050760AC43F0049/C050760AC43F004A/C050760AC43F004B/C050760AC43F004C/C050760AC43F004D/C050760AC43F004E/C050760AC43F004F|||
|taprpur001.pt.int.tenneco.com|sgimdb01|C050760AC43F0030/C050760AC43F0031/C050760AC43F0032/C050760AC43F0033/C050760AC43F0034/C050760AC43F0035/C050760AC43F0036/C050760AC43F0037|||
|taprpur001.pt.int.tenneco.com|sgscdb01|C050760AC442005C/C050760AC442005D/C050760AC442005E/C050760AC442005F/C050760AC4420060/C050760AC4420061/C050760AC4420062/C050760AC4420063|||
|taprpur001.pt.int.tenneco.com|taitc102|C050760AC43F0120/C050760AC43F0121/C050760AC43F0122/C050760AC43F0123|||
|taprpur001.pt.int.tenneco.com|taitc103|C050760AC43F0158/C050760AC43F0159/C050760AC43F015A/C050760AC43F015B|||
|taprpur001.pt.int.tenneco.com|TAITC111|C050760AC43F0040/C050760AC43F0041/C050760AC43F0042/C050760AC43F0043/C050760AC43F0044/C050760AC43F0045/C050760AC43F0046/C050760AC43F0047|||
|taprpur001.pt.int.tenneco.com|taitc121|C050760AC44200A6/C050760AC44200A7/C050760AC44200A8/C050760AC44200A9|||
|taprpur001.pt.int.tenneco.com|taitc122|C050760AC4420142/C050760AC4420143/C050760AC4420144/C050760AC4420145|||
|taprpur001.pt.int.tenneco.com|TAPRVIO100|10000090FA45AC20/10000090FA45AC21|||
|taprpur001.pt.int.tenneco.com|TAPRVIO101|10000090FA56D6C4/10000090FA56D6C5|||
|taprpur001.pt.int.tenneco.com|TAPRVIO110|10000090FA7BAB6A/10000090FA7BAB6B|||
|taprpur001.pt.int.tenneco.com|TAPRVIO111|10000090FA56D6C6/10000090FA56D6C7|||
|taprpur001.pt.int.tenneco.com|TAPRVIO120|10000090FA713CC4/10000090FA713CC5|||
|taprpur001.pt.int.tenneco.com|TAPRVIO121|10000090FA6D3950/10000090FA6D3951|||
|taprpur001.pt.int.tenneco.com|TAPRVIO130|10000090FA7B06BC/10000090FA7B06BD/10000090FAAA474A/10000090FAAA474B|||
|taprpur001.pt.int.tenneco.com|TAPRVIO131|10000090FA6B33A6/10000090FA6B33A7|||
|taprpur001.pt.int.tenneco.com|TAPRVIO150|10000090FA9AAEFA/10000090FA9AAEFB|||
|taprpur001.pt.int.tenneco.com|TAPRVIO151|10000090FA9AACB8/10000090FA9AACB9|||
|taprpur001.pt.int.tenneco.com|TAPRVIO170|100000109B511E67/100000109B5295F8|||
|taprpur001.pt.int.tenneco.com|TAPRVIO171|100000109B511EA4/100000109B529622|||
|taprpur001.pt.int.tenneco.com|TAPRVIO180|100000109B342C37/100000109B51E5AD|||
|taprpur001.pt.int.tenneco.com|TAPRVIO181|100000109B511F01/100000109B51E56E|||
|taprpur001.pt.int.tenneco.com|TEDV2D01|C050760AC43F00F0/C050760AC43F00F1/C050760AC43F00F4/C050760AC43F00F5|||
|taprpur001.pt.int.tenneco.com|tedv2d03|C050760AC43F00B2/C050760AC43F00B3/C050760AC43F00B4/C050760AC43F00B5|||
|taprpur001.pt.int.tenneco.com|TEDV2E01|C050760AC43F011C/C050760AC43F011D/C050760AC43F011E/C050760AC43F011F|||
|taprpur001.pt.int.tenneco.com|tepr2e01|C0507607F34D0082/C0507607F34D0083/C0507607F34D0084/C0507607F34D0085|||
|taprpur001.pt.int.tenneco.com|TESTLPAR1|C050760AC4420000/C050760AC4420001/C050760AC4420002/C050760AC4420003/C050760AC4420004/C050760AC4420005/C050760AC4420006/C050760AC4420007|||
|taprpur001.pt.int.tenneco.com|TESTLPAR2|C050760AC43F0000/C050760AC43F0001/C050760AC43F0002/C050760AC43F0003/C050760AC43F0004/C050760AC43F0005/C050760AC43F0006/C050760AC43F0007|||
|taprpur001.pt.int.tenneco.com|tndv3d01|C050760AC442006C/C050760AC442006D/C050760AC4420070/C050760AC4420071|||
|taprpur001.pt.int.tenneco.com|tnpr3d01|C05076089BC80078/C05076089BC80079/C05076089BC8007A/C05076089BC8007B|||
|taprpur001.pt.int.tenneco.com|tnqa3d01|C050760AC442010E/C050760AC442010F/C050760AC4420112/C050760AC4420113|||
|taprpur001.pt.int.tenneco.com|tsdv1d01|C050760AC43F0028/C050760AC43F0029/C050760AC43F002E/C050760AC43F002F|||
|taprpur001.pt.int.tenneco.com|tspr1d01|C050760AC442017E/C050760AC442017F/C050760AC4420180/C050760AC4420181|||
|taprpur001.pt.int.tenneco.com|tsqa1d01|C050760AC44200E6/C050760AC44200E7/C050760AC44200EA/C050760AC44200EB|||
|taprpur001.pt.int.tenneco.com|tssb1d01|C050760AC43F0038/C050760AC43F0039/C050760AC43F003A/C050760AC43F003B/C050760AC43F003C/C050760AC43F003D/C050760AC43F003E/C050760AC43F003F|||
|taprpur001.pt.int.tenneco.com|XGGPDB01|C050760AC4420064/C050760AC4420065/C050760AC4420066/C050760AC4420067/C050760AC4420068/C050760AC4420069/C050760AC442006A/C050760AC442006B|||
